post_code,source_url,taken_at,like_count,comment_count,play_count,caption,location_name,location_lat,location_lng,user_full_name,thumbnail,is_hsinchu,address,address_count,lat,lon,geocode_status,address_clean,addresses,store_name,display_name,post_url,district
DV2vqxliZeL,https://www.instagram.com/api/v1/media/3852476178909206411/info/,2026-03-14,935,31,43034,"廢話不多說～
優點：燉湯好喝、料多（香菇雞、苦瓜雞、排骨湯受歡迎），滷肉飯膠質感重，喜歡肥肉的人通常會喜歡，價格算平價，一碗湯＋滷肉飯就能吃飽 ￼，營業時間很晚，通常開到凌晨（約 3–4 點），很多人把它當夜唱後的去處，白菜滷、滷蛋、滷豆腐常被推薦

缺點部份幫你們蒐集網友評價了～～
有人說滷肉偏油，平常就不喜歡這種口味的就不要吃，有人覺得鹹度不平衡（但我個人覺得不鹹），評價兩極化，有人覺得是老店必吃，也有人覺得沒有以前好吃

還有人說傳統小吃店空間比較簡單、沒有裝潢，但他都已經這麼便宜了，就別要求太多了🙂

#新竹美食 #新竹晚餐 #新竹宵夜 #新竹",發記燉品屋/魯肉飯,24.812656666675,120.97503000667,Yu Lyang 亮亮,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/652672523_18452304949101463_5342664539050953264_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=100&ig_cache_key=Mzg1MjQ3NjE3ODkwOTIwNjQxMTE4NDUyMzA0OTQzMTAxNDYz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjI4NTYuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=P4YNi23WjykQ7kNvwEJgpnZ&_nc_oc=AdrYqhQs6B0quzoXV1HkUmDLR8lOzGzitUC11KLQT-8IgK_EnHNkE55QNtSMhgcIVc8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=iKzhcdLWwwORm3w8lamHcQ&_nc_ss=7a22e&oh=00_Af-3Iq5c9RVKtx-R778p6jyJnifuB9HZ09_VYEkIXiynIg&oe=6A270764,True,發記燉品屋/魯肉飯 新竹,1,24.8126088,120.9749443,found,發記燉品屋/魯肉飯 新竹,[],發記燉品屋/魯肉飯,發記燉品屋/魯肉飯,https://www.instagram.com/p/DV2vqxliZeL/,復中里
DMfbLPvBDf9,https://www.instagram.com/api/v1/media/3683782540277331965/info/,2025-07-24,933,7,0,"竹北「 #鼎園火雞肉飯 」
在博愛街和福興路交叉口附近
對面是 #十八子小龍包 
上次分享新竹最愛吃的嘉味火雞肉飯
網友留言分享這家不錯
買東西路過來吃吃看
 
餐點很便宜是傳統口味
點的是雞片飯
加點一顆煎荷包蛋油香爽
白米飯算是比較有口感軟硬度
裹上一層雞油香
會有點油飯的感覺
雞肉飯以外的配菜就還好

這個價格和品質
住附近可能偶爾會來包個便當
畢竟竹北雞肉飯也不多選擇
離很遠的話是不用特地去吃

 
 
 

#雞肉飯 #火雞肉飯 #竹北 #竹北美食 
#竹北火車站 #新竹美食 #台灣小吃 
#台灣美食 #taiwanfood #美食 #chinesefood",鼎園火雞肉飯,24.7923071,120.927972,BK美食筆記,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/523088544_18512923516015746_8331749679084550038_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=110&ig_cache_key=MzY4Mzc4MjUzMTMyNjgwMzU5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5n7JMqH7XWMQ7kNvwEcKh42&_nc_oc=AdqiNWek8D3rNQP7NS3YZxg7ADj3NkUQJJyF_oo65q_36ZPP0zYQRL65akmiCt5UOMI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=VBbEa32RiSEDmnL-tiBjSg&_nc_ss=7a22e&oh=00_Af9FG3j05WL8cEFmvCoNk-hkzrx2YPgjt9_B6erBeNC_Vw&oe=6A27168B,True,鼎園火雞肉飯 新竹,1,24.7954474,120.9423042,found,鼎園火雞肉飯 新竹,[],鼎園火雞肉飯,鼎園火雞肉飯,https://www.instagram.com/p/DMfbLPvBDf9/,牛埔里
DXv2zP-yzO5,https://www.instagram.com/api/v1/media/3886566019808572345/info/,2026-04-30,919,12,52335,"新竹新開幕的麻辣鍋，營業到凌晨！

主打成都口味，六種辣椒跟牛油的麻辣湯底�香氣有層次，涮肉進去真的爽度爆表 �記得沾特製油碟更解辣、更對味

✨ 水水的私心點餐攻略：
	•	香菜牛肉： 拜託這款一定要點！肉質真滴嫩，香菜控絕對會瘋掉
	•	蒜味雞湯鍋： 不吃辣的朋友點這個，湯頭濃郁好喝，蔬菜很清甜
	•	脆口必點： 萵筍、貢菜還有蝦滑，肉類品質也都不錯
	•	必點副食： 椒麻皮蛋拌麵味道剛剛好，收尾愛炸鮮奶跟吸飽辣油的油條

🐶總結，這家營業到凌晨，環境也很不錯，整體質感蠻讚的。麻辣鍋底不錯但蒜味雞底我超推！是會想回訪的好店 ❤️
-

📍 蜀叔麻辣鍋 新竹店 
@uncleshu_hc 
🏠 新竹市北區勝利路 239 號
⏰ 18:00-00:30 (一-五) / 17:30-00:30 (六日) 
📞 0966 888 051

#新竹美食 #新竹火鍋 #新竹宵夜 #新竹麻辣鍋

．此為合作貼文，感謝邀約！",蜀叔麻辣鍋 新竹店,24.80244,120.96332,克蘿伊敷底｜新竹美食水水,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/685797051_18437141953143609_4293364035463019396_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=107&ig_cache_key=Mzg4NjU2NjAxOTgwODU3MjM0NTE4NDM3MTQxOTQ3MTQzNjA5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=fMWErERrvPwQ7kNvwHPfyQO&_nc_oc=AdpD3sa8HBnxUreKE4aFZNEeRBJ0l0HWXrv9LScEauxhb5nUmRt9JHgWM1bhzOo1mew&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=jTG1AptdwITdhTvkn5aDUQ&_nc_ss=7a22e&oh=00_Af-dtx1fNRrNkg_LtR5hlIhtKQH0aySfHREeykK5VerIoA&oe=6A26F72F,True,蜀叔麻辣鍋 新竹店 新竹,1,24.8023815,120.9633327,found,蜀叔麻辣鍋 新竹店 新竹,[],蜀叔麻辣鍋 新竹店,蜀叔麻辣鍋 新竹店,https://www.instagram.com/p/DXv2zP-yzO5/,興南里
C3O1rLrvUWI,https://www.instagram.com/api/v1/media/3300811640856724872/info/,2024-02-12,917,10,0,"「 #天婦羅笑門 」搬家前
是在這家 「 #日出而作 」旁邊
算是COSTCO附近
數一數二夯的早餐店

第一次點這家的宮保雞丁麵
好帥喔有點辣可是好香
港式蘿蔔糕好像是新的
滿好吃酥酥香香
中午不知道要吃什麼的時候
偶爾會來點個蛋餅或嘗試沒點過的
 

⚠️粉絲專頁如下
@sunrise_brunch 
 
 
 
 
#BK新竹必吃2024 
#培根 #起司 #cheese #cheeselover 
#cheeselove #cheeselovers #新竹早餐 
#新竹早午餐 #bacon #baconporn #新竹美食 
#新竹小吃 #台灣美食 #台灣小吃",日出而作。朝食,24.791898582353,121.01516404118,BK美食筆記,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/627129856_18307688026258401_6506687641786183712_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=102&ig_cache_key=MzMwMDgxMTY0MDg1NjcyNDg3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=mMV-gErMr0cQ7kNvwF8_CI6&_nc_oc=AdqR5fqkQdb9YJsuQvV3GKpWouyekC4YxlifRnVtjO0zc_x3xC1aYQ0NapUqxznEk6c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=AcP6CuhpJk63vNSezuvpGQ&_nc_ss=7a22e&oh=00_Af9pv-wxLp6CWZ-cH0f-Bm4E4kYXcBL9hwEnHXPDUGN7QA&oe=6A271975,True,日出而作。朝食 新竹,1,24.7919231,121.0152581,found,日出而作。朝食 新竹,[],日出而作。朝食,日出而作。朝食,https://www.instagram.com/p/C3O1rLrvUWI/,龍山里
B2EGtTLDpUL,https://www.instagram.com/api/v1/media/2126854425267836171/info/,2019-09-06,904,33,0,"標籤🏷️#三兒吃新竹
-
#沙坪壩重慶麵館
是美甲師也是吃貨的我
在竹北六家區待了三年多
每天就是不斷在想早餐中餐下午餐晚餐要吃什麼🤔
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
雖然可能忙到一天只吃一餐
但客人真的很常要我們推薦啊🤪
這家絕對是我們每次的首推
下午店家沒休息完全適合服務業吃飯時間
-
老闆娘是重慶人，開了有家鄉味的小吃
店面在千葉火鍋側邊那條路上、6+塔派旁邊
菜單有湯麵、乾麵、飯類、湯類、手工水餃、滷味、小菜
-
🔹牛肉麵-細麵 $100/小
🔸牛肉麵-寬麵 $100/小
🔹韭菜水餃 $60/10顆
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
✅麵有分寬麵、細麵、米粉
✅有酸菜可以自己裝
-
牛肉大塊厚實
牛肉湯麻而不辣
是我喜歡的溫和順口的辣
一喝就喝上癮！
有時只點水餃吃時
會忍不住點一碗湯來喝
湯泡飯也很滿足☺️
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
水餃是老闆娘自己手工包的
大小適中、外皮Q、韭菜香
肉跟菜的比例剛好
-
💡喜歡吃肥腸喜歡吃辣的人
如果不想吃麵，可以跟老闆說肥腸麵改飯
因為跟肥腸蓋飯是不一樣的喔！
💡我喜歡夾完小菜後，跟老闆說想做麻辣口味
💡電話點餐到現場取餐
記得要什麼麵一定要多次強調
到現場結帳時也要再確認一次
（我大概點五次有三次會錯還要再跑一次😂）
-
沙坪壩重慶麵館
📍新竹縣竹北市東興路一段21號
☎️03-668-5205
⏰11:00-21:30（周三公休） ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#hsinchu#新竹#竹北美食#chupei#chupeifood#新竹美食#相機食先#一路食一路post#吃貨#吃貨日記#hsinchufood#taiwanesefood#台灣#台灣美食#4foodieforfoodie#新竹小吃#新竹飲料#新竹甜點#新竹#新竹景點#新竹美食地圖#新竹美食系列#新竹下午茶#新竹宵夜#新竹晚餐#六家#六家美食",沙坪壩重慶麵館,24.81995,121.02989,Third 三兒 👧🏻 新竹美食/台北美食,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/669018650_18584268067036261_5075014234351572296_n.jpg?stp=dst-jpg_e35_s640x640_sh2.08_tt6&_nc_cat=101&ig_cache_key=MjEyNjg1NDQyMTc2MTQzMTg4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Ki3n7Tigr8EQ7kNvwHzMY8M&_nc_oc=AdoW8jyQ4xe9YCv1mFi7xYSdTx6k8RbvZNYC7UigT5_PE63FBBYo4V3t0tfc7Q9XEd4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=YY07_ZVcFdJ2mo8OcRjQ9Q&_nc_ss=7a22e&oh=00_Af-Pwd5rAhMFfCn0gkCBBVEucbUR_ARAzM1ODjcZjejV5g&oe=6A29A9B3,True,沙坪壩重慶麵館 新竹,1,24.8199108,121.0296991,found,沙坪壩重慶麵館 新竹,[],沙坪壩重慶麵館,沙坪壩重慶麵館,https://www.instagram.com/p/B2EGtTLDpUL/,東興里
DK3c8k1Bz_c,https://www.instagram.com/api/v1/media/3654516930649735132/info/,2025-06-14,901,12,0,"竹北嘉豐六路一段「 #一龍鮮湯包店 」 
在 #日遲didcoffee 隔壁 

天氣爆熱想喝「⭐️牛蒡茶」
那當然是一龍鮮了
湯包蔥多爽
再加一杯推爆的回甘牛蒡茶
好適合夏日的週末早午餐
 
這家的湯包的湯汁甜甜的
醬油也有點甜甜
蔥花甜甜的
牛蒡茶回甘也甜甜
也是滿有特色吃不膩
 
 
 

#BK新竹必吃2025
#一龍鮮 #一龍鮮湯包 
#小籠包 #dumplings #dumpling #湯包 
#餃子 #水餃 #Ravioli #samosa #taiwanfood 
#新竹美食 #台灣美食 #竹北美食 #竹北早餐 
#新竹早午餐 #新竹早餐 #竹北早午餐",日遲 DIDcoffee,24.812451512251,121.03061985996,BK美食筆記,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.75761-15/505744094_18505555552015746_6912456182935750515_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=104&ig_cache_key=MzY1NDUxNjkzMDY0OTczNTEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Jg6KTlMCk5oQ7kNvwGSV4L3&_nc_oc=Adq5LgkTo9kblV663knzlPYhILGqwPcPajQ6K-uw_GvvgCCVHaSG3NzapgBt-o4u70Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=4r8lyKeF_AkVfgkIsaOxcQ&_nc_ss=7a22e&oh=00_Af_t2pCtyeEYy_0OpeT0wlGMzPr5lS2NC7jXUkWA9gA3SA&oe=6A299741,True,日遲 DIDcoffee 新竹,1,24.812614,121.0308089,found,日遲 DIDcoffee 新竹,[],日遲 DIDcoffee,日遲 DIDcoffee,https://www.instagram.com/p/DK3c8k1Bz_c/,中興里
CYD4vlCvK_v,https://www.instagram.com/api/v1/media/2739282558565789679/info/,2021-12-29,896,15,0,"位於文化路夜市旁的巷子 傳承奶奶的古早味❤️超愛這家的麻油雞飯 飯是紫米+白米混合 米粒QQ很有嚼勁 每一口都是香濃的麻油味

麻油雞湯裡面會有一支雞腿🍗肉質很軟嫩 一咬肉跟骨頭就分離了～冷冷的天來一碗很暖呢！想喝的話要早點去買 太晚就會賣光了！
-
🌍麻油雞飯💰60
🌍麻油雞湯💰65
-
🏠嘉義市中正路383號
🈺️營業時間17:30-售完為止

圖片文章未經允許請勿轉載©
#foody吃貨#girlstalk美食 @keke_foodietw  @howsaylove #yummyday#howsayhow#girlstalk美食#popyummy#嘉義美食#早午餐#嘉義早午餐#台南美食#新竹甜點#新竹美食#嘉義景點 #嘉義下午茶#台南景點#麻油雞@wowforfood #台北美食#新竹美食#桃園美食#苗栗美食#台中美食#彰化美食#台南美食#高雄美食#雲林美食",林家火雞肉飯 x 麻油雞飯,23.47869,120.44954,小涵💝好市多/超商/嘉義/桃園/雲林/台中/日本美食,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/624094324_18149839033444240_6918094589429767276_n.jpg?stp=dst-jpg_e35_s640x640_sh2.08_tt6&_nc_cat=110&ig_cache_key=MjczOTI4MjU1ODU2NTc4OTY3OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=RDcG7kJxuiwQ7kNvwFBOPkn&_nc_oc=Adp6F7jdGdNGB2nZ-LKifvuQ1Yzmx3I_Y7QoxfSWUVVI-dEye16cpXgk182BbIeE0XI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=SEzuOFMK1haQyPyzDiIzfQ&_nc_ss=7a22e&oh=00_Af-Tkl72Rq4HQgAsg6ocLiL5InMv8gThvgHVvM_xAN52Cg&oe=6A299B9C,True,林家火雞肉飯 x 麻油雞飯 新竹,1,24.8138287,120.9674798,found,林家火雞肉飯 x 麻油雞飯 新竹,[],林家火雞肉飯 x 麻油雞飯,林家火雞肉飯 x 麻油雞飯,https://www.instagram.com/p/CYD4vlCvK_v/,水田里
DN5fcNXE3oT,https://www.instagram.com/api/v1/media/3709134046049303059/info/,2025-08-28,885,12,0,"新竹城隍廟附近
北門街上的「 #麵屋浩 」
久違的「⭐️叉燒飯」
挖開白飯還冒著煙燙燙燙
炙燒過的香氣
三兩口就把飯通通扒光

決定了
下次點點看濃湯
上次吃不知幾年前
 

 ⚠️公休日請見粉絲專頁
@ramenyahiroshi 
 
 
 
 
#BK新竹必吃2025 
#BK拉麵精選2025 
#ramen #ramennoodles #拉麵 #鷹流 #麺活 
#noodles #noodle #noodlesoup #noodlelover 
#新竹美食 #台灣美食 #taiwanfood #美食 
#chinesefood #japanesefood #新竹拉麵",麵屋浩Hiroshi,24.80687,120.96568,BK美食筆記,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.82787-15/540742575_18519806929015746_2781272934186298027_n.jpg?stp=dst-jpg_e15_p640x640_tt6&_nc_cat=107&ig_cache_key=MzcwOTEzMzYyNzAyOTk1NzMzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuNzIwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=oh9-3IhnyoAQ7kNvwGrSVEg&_nc_oc=Adq2JJj9eVfxG2wZfqNnLMOjEFPUr7-_TMgxoCltzwnd1NgGOcj-heB9ndO4krH-D1o&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=IUohtzGyMoAT89atbOJgGQ&_nc_ss=7a22e&oh=00_Af_f3s4xXKM5h840KQY4UVSpUiSkIAl6Vd_mPlaq7ziETA&oe=6A29C55D,True,麵屋浩Hiroshi 新竹,1,24.8068851,120.9656859,found,麵屋浩Hiroshi 新竹,[],麵屋浩Hiroshi,麵屋浩Hiroshi,https://www.instagram.com/p/DN5fcNXE3oT/,中興里
DHaIkTyJeUO,https://www.instagram.com/api/v1/media/3592221332297082126/info/,2025-03-20,876,24,0,"埔頂路「 #不餓門 」
原來營業有30年
知道月底要結束營業
真心感到遺憾

算是園區附近最愛的蝦仁炒飯
滑雞湯和燴飯也好吃
新竹美食少一家
 
 
⚠️粉專公告
@nothungry_01 
 
 
 
 
#BK新竹必吃2025 
#rice #friedrice #炒飯 #午餐 #晚餐 
#新竹美食 #shrimp #shrimps 
#台灣小吃 #台灣美食 #taiwanfood 
#美食 #chinesefood",不餓門_廣東粥,24.792817961896,121.00733596622,BK美食筆記,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.75761-15/485624917_18488903059015746_1834315167435259031_n.jpg?stp=dst-jpg_e35_p640x640_sh2.08_tt6&_nc_cat=105&ig_cache_key=MzU5MjIyMTMzMjI5NzA4MjEyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=VMdY6CIehKwQ7kNvwHwtDtL&_nc_oc=AdovrjPwezj-bQgyKlcKLQwtIEGkznp9XUY2VVYLCXVCR5FuQxDpH9ASjTZSeFfeDjY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=aNb1nJO_h3BSOJAbVuaKfg&_nc_ss=7a22e&oh=00_Af9YRp3QeXuzsXpicac9OpkU-DBNEqVBABIQrGwhh8ACgQ&oe=6A299A76,True,不餓門_廣東粥 新竹,1,24.7927189,121.0072787,found,不餓門_廣東粥 新竹,[],不餓門_廣東粥,不餓門_廣東粥,https://www.instagram.com/p/DHaIkTyJeUO/,埔頂里
DSSb5eqEs6F,https://www.instagram.com/api/v1/media/3788212933756112517/info/,2025-12-15,866,85,104719,"#楊家意麵
你知道在新竹經國路上，有一家50年老字號古早味麵店嗎？沒錯！就是「楊家意麵」是很多新竹人從小吃到大的麵店，招牌餐點有乾意麵、蚵仔煎、貢丸湯，價格便宜而且份量十足，喜歡古早味意麵的朋友，來到新竹可以試試看，這家生意很好，趁著人潮較少的時間就來嚐鮮。

🔹️乾意麵 $45元另加滷蛋$15元
意麵條Q彈搭配靈魂醬汁真的完美！吃起來很順口很好吃，另加一顆滷蛋口感更豐富。

🔹️蚵仔煎 $60元/盤
人氣一樣很高的蚵仔煎，外皮微酥搭配紅醬挺好吃的。

🔹️貢丸湯 $40元
貢丸Q彈鮮甜，搭配高湯、芹菜末等，是一碗家常美味的小吃。

🔹️粉腸湯 $40元
好吃無腥味，吃起來與湯頭很搭。

小菜：
🔹️粉沯 $50元和肝連 $40元
滷味軟硬適中口感佳，粉沯Q彈帶有嚼勁，風味十足。肝蓮鮮香軟嫩也帶有嚼勁，兩種搭配薑絲和醬油膏非常對味。

＜楊家意麵＞
📍新竹市北區經國路二段498號
⏰週日休息
	11:00–20:00

#新竹美食 #古早味",新竹50年老店-楊家意麵,24.800508296908,120.96822808386,Aileen | 竹北美食 / 新竹美食/ 台中美食,https://instagram.ftpe16-1.fna.fbcdn.net/v/t51.71878-15/590417602_1775739189626862_4029794125143397255_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzc4ODIxMjkzMzc1NjExMjUxNzQ2MjUwNjg2NTc4MjA3MjQ%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=h0ZBZTN2wlUQ7kNvwFGEUSU&_nc_oc=Adpb3NiBcvSCXZxYib4kZ01AunpycFOlBKMbeyyHDABdmsfPdl5VGQVvKuvysX8Y9Y0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=968c99gq18Fze4pPGJx-UA&_nc_ss=7a22e&oh=00_Af_iYRQkQK5JfxaqVOUsqchyksbDaXqXCPw0ib_R7QOMtg&oe=6A29BEA3,True,新竹50年老店-楊家意麵 新竹,1,24.8051553,120.9554465,found,新竹50年老店-楊家意麵 新竹,[],新竹50年老店-楊家意麵,新竹50年老店-楊家意麵,https://www.instagram.com/p/DSSb5eqEs6F/,客雅里
C0bQ7lAPwgo,https://www.instagram.com/api/v1/media/3250266019003828264/info/,2023-12-04,854,11,0,"今天每個櫃位口味都超級多的 
滿滿的饅饅新鮮水果蛋糕！
🍓🍊🍌🍑🥝🍇🍋🫐

還有大家最愛的草莓季開始啦😍
真的太太～太享受了😍😍😍
快來找饅饅帶蛋糕回家跟家人分享吧！

➡www.mummumcake.com

--------------------------
新鮮好吃/好拍/又好玩
--------------------------

桃竹區
• 新竹三民總店：coming soon
• 新竹巨城門市：B1
• 竹北遠百：B2(內用店)
• 桃園台茂購物中心：1F(內用店)
• 桃園大江購物中心：GBF

雙北區
• 統一時代門市：B2
• 板橋大遠百：B1
• 南港環球購物中心：B1
• 復興SOGO : B3
• 台北車站: 近M3出口
• 新店裕隆城: B1美食街區

#新竹美食 #南港蛋糕 #草莓季
#甜點 #蛋糕 #蛋糕拼盤 #草莓蛋糕
#新竹伴手禮 #草莓季 #下午茶
#桃園下午茶 #南港車站 #生日蛋糕
#水果蛋糕 #南港甜點 #起司蛋糕
#台北蛋糕 #慶生 #新竹甜點店
#新竹下午茶 #桃園蛋糕 #饅饅好食 #蛋糕店
#巨城美食 #桃園下午茶 #中壢甜點
#新店裕隆城 #新竹巨城 
#新店甜點 #strawberrycake 
#新竹蛋糕","Mum,Mum 饅饅好食",,,"Mum,Mum 饅饅好食.蛋糕",https://instagram.ftpe16-1.fna.fbcdn.net/v/t39.30808-6/470171256_18284880034245453_1201557948657504630_n.jpg?stp=dst-jpg_e35_s640x640_sh2.08_tt6&_nc_cat=109&ig_cache_key=MzI1MDI2NjAxOTAwMzgyODI2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTE0NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=gJib7GIvXF0Q7kNvwE8hRfx&_nc_oc=AdoV16M2MS2Huy0An15yDo7Hm_zcLPrpnHRIthMYI_pJZKYyRLwydQQlAUlNng7tQzE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftpe16-1.fna&_nc_gid=bsgGG2klmwHoj686J42itQ&_nc_ss=7a22e&oh=00_Af-wjF55Ses7g-CcpPQTwtV3urwataIDlJPdCNwBsoYqCg&oe=6A29AB3A,True,"Mum,Mum 饅饅好食 新竹",1,24.8067341,120.9736101,found,"Mum,Mum 饅饅好食 新竹",[],"Mum,Mum 饅饅好食","Mum,Mum 饅饅好食",https://www.instagram.com/p/C0bQ7lAPwgo/,三民里
